loan_id,funded_date,interest_income,LTV_ratio,funded_amount
LL0000964,2018-06-04,78652.96497219999,0.8187867016250945,1908000.0
LL0000553,2018-05-05,69177.1519944,0.7716741837653415,1900000.0
LL0000092,2012-05-02,38731.3995876,0.5159110047393365,1850000.0
LL0001264,2014-11-15,56211.2494074,0.6800618254212784,2016000.0
LL0001712,2014-08-07,51113.666908800005,0.6017873805515377,1830000.0
LL0000122,2017-07-05,53844.21170189999,0.7062447827119449,1880000.0
LL0001386,2012-01-23,36983.5867,0.4763937054631829,1780000.0
LL0000201,2016-01-14,53558.683522800005,0.6895424014473435,1848000.0
LL0001281,2012-10-06,39674.58075360001,0.5642565150108326,1908000.0
LL0001318,2014-10-14,39124.181663200005,0.5312776181969752,2004000.0
LL0001033,2015-09-27,52919.800343999996,0.669472698238673,1840000.0
LL0001182,2016-04-17,54881.4031536,0.779857765901608,2028000.0
LL0000155,2013-02-14,40399.657269999996,0.5358066902080549,1790000.0
LL0001262,2013-10-10,50757.3824376,0.5627416630844916,1860000.0
LL0001560,2015-03-11,49871.9485044,0.6429631331118387,1824000.0
LL0001345,2014-06-12,51278.8075044,0.5868430897224414,1810000.0
LL0001125,2016-07-14,38862.9266116,0.6571125472194329,1908000.0
LL0001630,2015-02-19,49451.650041600005,0.6384601670775786,1820000.0
LL0000469,2014-02-13,50827.54033919999,0.5626083357286576,1800000.0
LL0000304,2016-05-03,50737.1653872,0.7133866452633093,1840000.0
LL0001404,2016-05-08,50469.1346544,0.7138925454676155,1840000.0
LL0001220,2017-01-19,62634.684306400006,0.7381432780670394,1850000.0
LL0001731,2017-09-03,61241.191640799996,0.7812841392557023,1860000.0
LL0000429,2013-04-23,38499.418165400006,0.5539178897320143,1780000.0
LL0001150,2019-02-23,80943.03640079999,0.9162525052894788,2004000.0
LL0001383,2013-02-13,41722.3718976,0.5510107050803363,1830000.0
LL0001732,2017-06-18,63530.93114940001,0.8169354544797166,1968000.0
LL0000683,2019-04-06,67234.7497752,0.8537580130214613,1880000.0
LL0001426,2014-12-04,51445.3538456,0.6450221788005982,1860000.0
LL0000995,2017-03-03,63073.92708439999,0.7469453540570545,1840000.0
LL0000198,2018-04-20,67276.4762182,0.7628989111803192,1860000.0
LL0000950,2017-09-10,64862.591871900004,0.858654836606043,2028000.0
LL0000260,2013-04-13,42143.7598812,0.6090744617022306,1944000.0
LL0000841,2015-12-13,54316.355691200006,0.705219646660213,1872000.0
LL0000845,2013-05-04,40087.324919399995,0.5745008738169584,1824000.0
LL0000581,2013-05-27,44922.605464,0.603091935093243,1944000.0
LL0001607,2014-12-13,49524.039051199994,0.649393351921445,1850000.0
LL0000653,2017-07-02,61839.0509094,0.7687066039337423,1836000.0
LL0000517,2014-04-01,56028.412876799994,0.6223535382450692,1956000.0
LL0001170,2017-11-02,54933.31576319999,0.7321749162418063,1840000.0
LL0000924,2014-01-04,53604.85616640001,0.5648731815091774,1830000.0
LL0001504,2015-09-03,51887.053133400004,0.6670066438406062,1800000.0
LL0000279,2015-01-06,49888.4435728,0.6790601053884072,1908000.0
LL0000254,2015-02-20,53713.2200928,0.7005081971995333,1968000.0
LL0000831,2012-07-20,19133.5984776,0.3337876121689648,1740000.0
LL0001695,2013-12-16,50327.2826232,0.5458536228003991,1764000.0
LL0000639,2015-06-09,40474.1598976,0.5301581902744297,1790000.0
LL0000358,2016-01-20,51052.8258504,0.6895324935431996,1800000.0
LL0000071,2015-01-21,48504.1825224,0.6821544066721943,1900000.0
LL0001635,2019-07-05,66121.346677,0.8870274036115178,1860000.0
LL0000693,2015-03-06,50087.520019799995,0.6371965284898198,1780000.0
LL0000774,2015-09-22,51072.848719199996,0.6677654269097307,1788000.0
LL0000263,2013-10-09,49149.8697018,0.5621520782874618,1810000.0
LL0000684,2018-02-26,72532.1936226,0.7961109605127954,1830000.0
LL0000816,2019-02-28,78478.0901568,0.8873979298700664,1908000.0
LL0001659,2018-10-11,83456.74955319999,0.8624545939726295,1900000.0
LL0001495,2019-05-17,78177.73308399999,0.961202432028243,2028000.0
LL0001183,2015-07-13,57099.3741306,0.6939616077344,1896000.0
LL0001361,2019-06-26,65565.11694719999,0.8821268693710275,1848000.0
LL0000317,2019-07-25,66077.6285442,0.9607646807465618,2028000.0
LL0000495,2012-07-25,32469.079579600002,0.5267190146379802,1720000.0
LL0001014,2013-01-14,39156.0581408,0.5516022946711544,1788000.0
LL0001145,2015-11-24,54420.542189399996,0.6967935968942726,1840000.0
LL0001469,2014-06-11,53709.294038399996,0.621757108433735,1872000.0
LL0001066,2016-09-13,54224.199085,0.804044363367435,1968000.0
LL0000907,2014-10-17,47524.356464,0.6140519954614967,1752000.0
LL0000730,2012-08-01,36835.099269399994,0.5758749561825767,1890000.0
LL0000640,2017-07-19,66151.29876959999,0.8446363690241011,1980000.0
LL0000324,2014-04-11,52402.7761124,0.6121964535328839,1860000.0
LL0000760,2016-12-05,59121.2852704,0.7316803122375377,1788000.0
LL0001015,2017-03-02,63416.7203148,0.769559406454804,1850000.0
LL0000836,2019-06-14,67781.045748,0.9098194846662212,1890000.0
LL0000910,2015-12-15,54763.0909084,0.699810585261906,1824000.0
LL0000408,2015-12-16,54885.818235,0.6991835290612508,1820000.0
LL0000790,2013-05-09,41822.147174399994,0.6101102117927811,1890000.0
LL0001568,2012-10-21,35662.1835416,0.523318494580889,1700000.0
LL0000942,2013-09-11,48076.1794624,0.5279333117867887,1716000.0
LL0000852,2013-02-07,39731.343771600004,0.5509289136545685,1764000.0
LL0000513,2016-09-22,48906.4674384,0.7566541397153945,1830000.0
LL0001012,2013-06-24,47291.80562,0.5647505101786869,1830000.0
LL0000881,2012-08-18,38874.9135456,0.5684719525565634,1872000.0
LL0001223,2016-08-09,47551.909380000005,0.7530127118644068,1824000.0
LL0001701,2012-09-09,37960.9455152,0.5792050062328595,1872000.0
LL0001171,2013-05-11,38466.2565144,0.5483789358200768,1704000.0
LL0001509,2014-09-15,51941.1395004,0.6171910909362996,1788000.0
LL0001655,2019-04-01,73125.9326504,0.8927235583281348,1870000.0
LL0001081,2012-11-04,37945.6705404,0.5659276127228242,1812000.0
LL0000204,2016-10-19,54084.2209258,0.8084113860520862,1944000.0
LL0001541,2016-01-14,52457.3684602,0.7084166450259688,1810000.0
LL0000325,2012-12-06,34375.436967199996,0.5388416071160861,1692000.0
LL0001624,2016-08-28,46950.1024392,0.7268504735014117,1760000.0
LL0000908,2014-12-10,51985.4590772,0.6878647970405919,1908000.0
LL0000299,2018-12-02,77836.74716160001,0.8446883460432554,1800000.0
LL0000586,2012-05-19,33403.532985599995,0.5051048295525599,1680000.0
LL0001536,2013-02-11,39461.062602,0.5505226629958703,1752000.0
LL0001576,2012-06-21,33048.0157668,0.5125368260325407,1680000.0
LL0000801,2016-05-22,50436.094444799994,0.7328659335153687,1810000.0
LL0001615,2014-07-12,38088.391374000006,0.49850675117112153,1896000.0
LL0000918,2015-03-19,49032.7695956,0.686760389886993,1848000.0
LL0000342,2018-02-03,72622.6478054,0.8203034463744141,1840000.0
LL0000367,2018-01-10,65434.03839400001,0.7918897869029392,1776000.0
LL0000877,2013-07-15,45631.823762399996,0.55014367980704,1752000.0
LL0001594,2013-12-28,54706.1081096,0.5953651061691168,1880000.0
LL0001304,2019-07-25,66840.6367896,0.9141394969818913,1860000.0
LL0001472,2013-01-01,35667.608158799994,0.5311799275581044,1680000.0
LL0000660,2018-06-27,67898.47548479999,0.8275236636228712,1900000.0
LL0000961,2016-07-15,38749.024981799994,0.6741940804235471,1860000.0
LL0001284,2019-05-04,71553.4150198,0.872397310932849,1790000.0
LL0000690,2012-04-07,36478.5996568,0.5019605097791798,1720000.0
LL0001056,2017-05-25,63617.6054375,0.8340879240231366,1932000.0
LL0001266,2017-05-10,52079.8228864,0.7092010665723095,1810000.0
LL0000975,2012-08-26,34712.166618799994,0.5363911761726269,1720000.0
LL0000159,2013-12-21,35880.5178732,0.4348743160245673,1860000.0
LL0001330,2015-02-14,50042.40933059999,0.7024280991315829,1880000.0
LL0001593,2014-08-07,33724.091563199996,0.45951092880908234,1690000.0
LL0000580,2012-02-11,34852.114322400004,0.4977222529915399,1704000.0
LL0001216,2014-08-25,50159.5972136,0.6391885249650616,1810000.0
LL0001692,2018-01-27,66151.39935539999,0.7897413226921512,1752000.0
LL0000705,2018-08-07,70727.667057,0.8411111874236874,1880000.0
LL0000220,2013-02-28,40582.588403199996,0.5921378390757799,1840000.0
LL0000592,2016-11-26,58291.756645500005,0.7502354279606017,1788000.0
LL0000285,2019-11-19,60039.3534356,0.9031510689804552,1780000.0
LL0001212,2015-01-26,42721.6340836,0.6358283564194791,1690000.0
LL0001123,2017-04-07,58360.364238,0.7481521518406082,1730000.0
LL0001396,2018-12-12,79592.55061240001,0.9011532627280847,1880000.0
LL0000579,2015-12-01,38246.303843999995,0.5663389921372409,1704000.0
LL0000154,2012-01-02,33838.2658976,0.49596573195981697,1690000.0
LL0001586,2018-10-08,81036.6865788,0.8587737068303913,1812000.0
LL0001393,2016-07-22,49301.5618656,0.7968847201597624,1890000.0
LL0001096,2016-01-17,37790.5632,0.5816538609296965,1700000.0
LL0001711,2015-08-26,48476.772296,0.6575280944938379,1692000.0
LL0001481,2015-07-25,49091.38729599999,0.650504702596038,1690000.0
LL0000534,2014-07-24,47124.501426200004,0.5870439325929157,1670000.0
LL0001431,2013-02-27,36414.7824236,0.5326199594653531,1644000.0
LL0000809,2014-01-25,48359.1547236,0.5708502425128955,1720000.0
LL0001515,2013-08-05,47239.2551488,0.5684767128916282,1770000.0
LL0001090,2013-04-24,36770.251648,0.5677236338411736,1704000.0
LL0000384,2019-12-04,61432.32,0.9375963812069498,1824000.0
LL0001398,2013-04-17,35389.20952319999,0.5474273822393823,1640000.0
LL0001523,2012-03-13,20915.998509600002,0.31319275160875165,1800000.0
LL0001435,2014-06-08,47200.6609266,0.5790748435608889,1660000.0
LL0000217,2018-11-16,81159.2259298,0.8940315426039009,1860000.0
LL0000783,2018-03-22,70819.33977,0.8241962123164133,1788000.0
LL0001277,2018-05-02,71357.7251944,0.8050307042180938,1730000.0
LL0000817,2019-07-18,66547.93601040001,0.9427397531373206,1872000.0
LL0001519,2016-03-06,48599.613886,0.7203545210846479,1750000.0
LL0000833,2019-01-12,75762.7785636,0.9075982711462042,1860000.0
LL0000906,2014-03-13,51446.6880284,0.6240888326446281,1830000.0
LL0001240,2012-07-23,18380.731,0.3430155224959967,1680000.0
LL0000101,2018-09-18,74192.461308,0.8255615981380916,1730000.0
LL0000483,2013-10-16,46239.12615040001,0.5577417140788249,1700000.0
LL0001545,2016-01-05,50405.690816,0.6777138422536668,1680000.0
LL0001737,2016-02-02,51233.59874760001,0.7648782365580263,1860000.0
LL0001468,2019-12-05,61503.8,0.9371683019649468,1810000.0
LL0001366,2013-05-24,39053.0879728,0.5606415766710693,1690000.0
LL0000294,2016-03-20,49988.174084,0.7450457726400913,1800000.0
LL0001723,2018-12-27,71042.64061439999,0.8433674254602023,1730000.0
LL0001554,2013-08-09,31004.3663288,0.4160061552833714,1810000.0
LL0001483,2014-04-07,46853.608539600005,0.5650579919470061,1640000.0
LL0001662,2015-11-08,50434.544098399994,0.6657386250812215,1668000.0
LL0001391,2014-11-25,47186.2448968,0.6343307906299561,1710000.0
LL0000098,2018-09-26,81650.40014140001,0.9115006135926369,1900000.0
LL0001694,2019-11-19,62737.751445600006,0.9633814322503447,1860000.0
LL0000142,2019-04-26,72978.4281564,0.9250170945066389,1848000.0
LL0000245,2016-09-14,47559.73285760001,0.7514597750234351,1740000.0
LL0000936,2017-05-28,59552.18321449999,0.8069299833281234,1812000.0
LL0000546,2015-10-15,46598.04514300001,0.6681811471347714,1660000.0
LL0000582,2014-05-11,32428.559210999996,0.4321983499125349,1632000.0
LL0000935,2012-01-24,35466.5957628,0.5035589754301679,1710000.0
LL0001401,2018-09-13,72128.573824,0.8250799738732855,1710000.0
LL0001681,2013-03-23,22436.001597600003,0.3631840209013717,1610000.0
LL0000981,2018-10-01,79125.5566592,0.8823649737302978,1830000.0
LL0000088,2016-02-20,49248.6224282,0.7676353877155793,1840000.0
LL0001555,2016-09-26,45785.1116426,0.753497292626728,1730000.0
LL0000259,2017-04-26,61620.18421759999,0.8272367103195389,1860000.0
LL0001660,2013-06-10,43400.2506048,0.5958315127371843,1788000.0
LL0000784,2016-05-03,49082.692488,0.7552676333315853,1780000.0
LL0000501,2015-10-20,51859.020999600005,0.7394864530340379,1830000.0
LL0000550,2016-12-02,61019.593604999995,0.8040763278688524,1850000.0
LL0001527,2013-02-11,37388.90649,0.5467948314311951,1660000.0
LL0001637,2014-10-08,45423.66741360001,0.6037883130854609,1630000.0
LL0001374,2019-09-24,58802.499320999996,0.9533126591249114,1840000.0
LL0000121,2015-05-09,47597.41386460001,0.664897039214657,1700000.0
LL0001600,2014-11-07,50467.441033799994,0.676501095034269,1810000.0
LL0000096,2017-08-11,59286.633218400006,0.8223834843589946,1800000.0
LL0001034,2015-01-11,44292.236248600006,0.651254666456229,1690000.0
LL0000628,2015-10-19,39363.6427216,0.6204173720899645,1824000.0
LL0000747,2016-10-17,46473.9849624,0.7276656711701035,1660000.0
LL0001283,2016-04-11,47514.468351999996,0.752222550052687,1770000.0
LL0001487,2017-07-08,61390.598611199996,0.8138636173977342,1788000.0
LL0001163,2018-03-21,67387.0009032,0.7933702623444558,1680000.0
LL0000184,2013-11-26,47303.970305999996,0.5805638565046131,1720000.0
LL0000859,2018-11-24,81092.62553840001,0.923036706081528,1870000.0
LL0000645,2015-08-15,50364.6099318,0.7016309047619047,1750000.0
LL0000632,2015-08-18,48637.8234054,0.6776287694790591,1690000.0
LL0001548,2016-09-22,45712.52125799999,0.7519141708117261,1710000.0
LL0001670,2018-12-04,71548.622824,0.8399162807927394,1690000.0
LL0001575,2017-12-07,62920.343475199996,0.8399915984637796,1790000.0
LL0000711,2015-10-18,45755.911808000004,0.6665897816408735,1630000.0
LL0000119,2012-08-21,19623.6998152,0.3357795011794641,1632000.0
LL0000725,2016-11-28,59064.1805171,0.8005548039969255,1830000.0
LL0000682,2014-09-28,51419.1364196,0.6588417168155669,1790000.0
LL0001218,2014-10-06,48931.5563148,0.6449103655137631,1728000.0
LL0001580,2017-09-03,58607.161755199995,0.8271153678618858,1780000.0
LL0000212,2014-05-25,48026.410495799995,0.616579759343374,1720000.0
LL0001151,2018-02-17,68632.9774888,0.8161414658767898,1728000.0
LL0000572,2016-03-23,48655.156154799995,0.7437415454956272,1752000.0
LL0000757,2015-01-15,32435.4439448,0.5621705094118898,1790000.0
LL0001070,2014-04-18,49193.0992712,0.6045230773321987,1716000.0
LL0001513,2016-09-23,48653.09249049999,0.8045615906370528,1820000.0
LL0001423,2019-01-04,75079.8126584,0.9366558649699164,1860000.0
LL0000506,2012-08-15,36056.5629934,0.5660015095346047,1740000.0
LL0000647,2014-11-01,47931.722848800004,0.6477317790167259,1720000.0
LL0001155,2012-02-20,33239.0326576,0.4917053906917165,1610000.0
LL0000780,2019-04-23,69696.81834720001,0.8929530558299736,1740000.0
LL0001682,2018-10-17,76756.5079596,0.8563348575091477,1730000.0
LL0001502,2013-06-07,42115.997068799996,0.5970929565426426,1752000.0
LL0000463,2012-04-04,35238.8453768,0.48935043817462864,1610000.0
LL0000150,2016-02-09,46324.2112272,0.7416938912938913,1740000.0
LL0001464,2014-10-24,47235.85282079999,0.6494261178671655,1716000.0
LL0000181,2017-05-27,59815.106621499996,0.8330394227422421,1820000.0
LL0000148,2013-08-24,46188.2597758,0.56025096326465,1690000.0
LL0001024,2014-03-14,47708.9413632,0.6018874246362443,1700000.0
LL0000871,2013-08-28,42643.544750400004,0.522036433796929,1570000.0
LL0001002,2019-03-27,63742.134989599996,0.8574830579399141,1670000.0
LL0001148,2018-02-24,70448.1391554,0.8440848964481167,1770000.0
LL0001415,2017-03-07,56441.414341200005,0.7358564904749129,1632000.0
LL0001666,2019-03-17,71590.5104376,0.9178094067114094,1788000.0
LL0000287,2014-02-01,46937.5933356,0.5912667580645161,1692000.0
LL0000914,2016-05-04,45806.2255112,0.728122217734335,1670000.0
LL0001703,2018-03-18,65391.6955392,0.7918010664081435,1644000.0
LL0001497,2014-03-04,49538.0830994,0.6208540655552264,1750000.0
LL0000925,2012-01-16,34238.7186432,0.5290724876707898,1710000.0
LL0000498,2019-10-11,55583.81213199999,0.8927595059597648,1670000.0
LL0001019,2014-11-12,49577.2070144,0.6739807854137447,1760000.0
LL0000099,2013-11-12,48557.5940892,0.5961413244782808,1740000.0
LL0001577,2018-11-07,67124.4473772,0.8026534521880065,1650000.0
LL0001323,2018-07-16,66864.7285792,0.8122622737342627,1644000.0
LL0001645,2016-02-08,33141.0877944,0.5886398126844057,1596000.0
LL0001474,2013-03-17,36447.9034304,0.5478142566633226,1600000.0
LL0001394,2015-08-16,45587.1668796,0.6509363160606307,1584000.0
LL0000621,2017-08-20,57380.824608,0.8209675564236111,1740000.0
LL0000336,2012-06-13,18951.334510800003,0.35381753081057604,1704000.0
LL0000362,2018-05-07,69420.0475596,0.8294675959134876,1690000.0
LL0000994,2014-07-15,49467.3322374,0.646641227307316,1740000.0
LL0001476,2016-03-07,49532.2626096,0.7674847778230739,1770000.0
LL0001360,2016-07-07,39579.2890048,0.7176309406680619,1596000.0
LL0001700,2015-11-17,52289.688162399994,0.7388026042516174,1764000.0
LL0001680,2017-11-08,50026.3624077,0.748694372553284,1680000.0
LL0001222,2013-07-03,41320.5255146,0.5457332662551329,1600000.0
LL0000494,2015-03-07,45866.6614812,0.6501818448899649,1630000.0
LL0001184,2014-08-20,32327.2356864,0.4717882916213275,1620000.0
LL0001531,2015-03-11,47848.63455,0.7021336072040699,1750000.0
LL0000781,2014-09-02,32696.686508199997,0.4786328081203908,1620000.0
LL0000432,2014-02-27,44846.802511199996,0.5747893994664344,1610000.0
LL0001619,2019-09-22,50870.682045400004,0.9124979319364596,1710000.0
LL0001613,2013-09-26,28295.6640274,0.38971763519406893,1600000.0
LL0001139,2013-04-06,32938.738929600004,0.5415720902321267,1530000.0
LL0001085,2018-03-17,69210.1887808,0.8489889292047469,1740000.0
LL0000084,2012-03-17,34415.7195412,0.4806242918736015,1570000.0
LL0001664,2013-05-19,23846.7497408,0.4010038560270905,1650000.0
LL0001427,2018-06-26,68386.82485199999,0.8355711550035563,1680000.0
LL0001254,2012-06-17,18086.3539542,0.3414662088964272,1630000.0
LL0000211,2013-01-24,35838.3825284,0.5641095885911368,1640000.0
LL0000349,2012-08-22,19924.8319744,0.3630753562815172,1690000.0
LL0000074,2014-06-13,45494.6130374,0.594993483035028,1600000.0
LL0000577,2016-02-14,43395.669,0.7139797347392701,1630000.0
LL0000369,2018-05-02,71357.7251944,0.8580965310774809,1730000.0
LL0001603,2012-06-07,32085.723932999997,0.54165045099549,1620000.0
LL0001606,2014-08-19,47759.6346368,0.6570711256566101,1720000.0
LL0000484,2015-04-14,40588.2073278,0.6388933237893346,1550000.0
LL0000687,2017-01-04,59125.7675679,0.8071181913369337,1760000.0
LL0001137,2017-01-18,47269.241985600005,0.699019664810629,1700000.0
LL0000451,2014-08-24,47648.565799,0.6570790881023266,1716000.0
LL0001022,2017-02-09,54864.5471253,0.757953558031774,1640000.0
LL0001581,2015-07-24,46709.4384708,0.6675066662981594,1608000.0
LL0001001,2016-12-08,52143.111120400004,0.7199454299068005,1572000.0
LL0001535,2015-10-14,44654.5648692,0.6887399501936913,1610000.0
LL0000286,2013-01-23,36555.093756999995,0.5851091216029224,1680000.0
LL0001349,2019-11-11,59170.23269060001,0.9278080330642702,1680000.0
LL0001040,2016-08-07,45889.9745984,0.7987679263081959,1740000.0
LL0001686,2012-10-13,33028.6790856,0.5575101953601953,1610000.0
LL0001350,2012-10-22,20184.166340800002,0.35821681516640297,1610000.0
LL0001661,2012-04-22,34685.0169588,0.53690364343238,1660000.0
LL0000542,2012-11-04,33673.641624,0.5591726246733753,1608000.0
LL0000189,2019-10-01,51610.22760320001,0.8854256324529144,1610000.0
LL0000901,2019-04-24,61990.665686399996,0.903381055450184,1720000.0
LL0001215,2015-11-04,49088.2787616,0.7118964926476743,1656000.0
LL0000701,2012-04-01,34399.5483612,0.5015934749239486,1590000.0
LL0000890,2012-10-21,34823.0731772,0.5737611309590265,1660000.0
LL0000719,2015-07-22,36981.069277999995,0.569073163242519,1650000.0
LL0001738,2016-08-27,41348.1017964,0.7151583552007146,1550000.0
LL0001478,2018-11-26,74460.8546532,0.891111415882238,1710000.0
LL0000742,2012-05-06,32962.2530244,0.5249921387864566,1590000.0
LL0000751,2015-02-02,37204.18580779999,0.6341655081857295,1520000.0
LL0000208,2016-03-20,42767.660011,0.687307836342295,1540000.0
LL0001103,2014-01-21,42870.6801189,0.5387619076905873,1500000.0
LL0001247,2019-07-22,63449.522822399995,0.9726790985096327,1780000.0
LL0001372,2017-12-06,58843.0178776,0.8379238002013648,1690000.0
LL0000733,2018-06-26,64316.1804516,0.8034179224702132,1580000.0
LL0001196,2014-11-01,34047.0608832,0.5230518620225852,1690000.0
LL0001303,2013-08-27,43263.5593452,0.5616543191882953,1608000.0
LL0000102,2014-04-27,30889.489831200004,0.4353233580939033,1560000.0
LL0000959,2015-06-12,45012.761382,0.632966100269179,1520000.0
LL0001138,2016-12-24,56935.912950399994,0.7720010318817822,1668000.0
LL0000570,2013-01-16,33277.2618438,0.5428479347186002,1536000.0
LL0001706,2014-12-08,46842.48840060001,0.6811585245441796,1690000.0
LL0000066,2017-09-17,53828.44495350001,0.7947947861712875,1620000.0
LL0001205,2019-11-28,55661.8457784,0.9275790705505976,1660000.0
LL0000073,2013-12-12,42516.6185655,0.5319305551655387,1490000.0
LL0001507,2013-05-15,33615.3383685,0.5344967362556975,1476000.0
LL0000280,2019-10-26,59611.2733662,0.9892602644711985,1770000.0
LL0000288,2016-01-07,46439.6041286,0.6970825948385276,1580000.0
LL0000242,2015-07-15,50050.6942664,0.7138071632186503,1690000.0
LL0000289,2016-09-12,34434.4307328,0.6569126588713777,1590000.0
LL0001542,2017-09-10,53348.522311,0.8259209106572889,1668000.0
LL0001048,2012-11-25,30237.5097008,0.5179362698838753,1460000.0
LL0000316,2017-05-15,53802.683438399996,0.7719564039478521,1600000.0
LL0000637,2017-03-12,55887.893170200005,0.7578292488329326,1596000.0
LL0001736,2017-06-22,49677.408556999995,0.7508679613849333,1540000.0
LL0001546,2012-01-03,31715.1538384,0.5033282163080408,1560000.0
LL0001533,2017-07-15,54247.665396000004,0.7820666968838527,1600000.0
LL0001433,2014-04-08,47261.6593536,0.6245731399104664,1660000.0
LL0001307,2014-11-02,41809.8534766,0.6000937142209375,1490000.0
LL0000785,2017-01-11,46870.63063,0.7238933824571347,1710000.0
LL0001126,2014-12-18,42597.6611888,0.6332044040862655,1550000.0
LL0000710,2014-11-18,46508.1171042,0.6738786204938972,1668000.0
LL0001722,2015-07-18,46004.605988,0.6632352674009311,1560000.0
LL0000927,2013-12-15,45292.380372600004,0.5745524710293115,1590000.0
LL0001377,2013-01-02,34205.123407,0.5621020883648246,1572000.0
LL0000320,2017-04-17,53969.337468800004,0.7971409019864163,1650000.0
LL0000965,2016-12-23,54068.6367408,0.7431041268758527,1584000.0
LL0001311,2015-09-25,48318.078722399994,0.7294444836315026,1680000.0
LL0001053,2013-08-20,41542.103652599995,0.5353976199288256,1520000.0
LL0000600,2012-07-21,29892.9198736,0.5512727619589977,1560000.0
LL0001214,2018-08-03,69759.523014,0.8735906993962866,1670000.0
LL0000269,2019-10-09,51515.624283599995,0.9211737373161555,1630000.0
LL0000584,2019-11-26,52242.450511999996,0.8923950279393317,1572000.0
LL0000694,2014-05-05,43422.9049268,0.5857540194484844,1530000.0
LL0000468,2017-08-22,44654.0920744,0.7252705892419143,1590000.0
LL0001362,2014-01-22,28612.1021428,0.39161547503566335,1464000.0
LL0001052,2019-05-01,68877.39456480001,0.9545403680981596,1740000.0
LL0001626,2019-11-19,52956.0591252,0.892074188853694,1570000.0
LL0000453,2014-12-17,44834.1255978,0.6845779572500785,1660000.0
LL0000251,2012-10-16,31197.6372967,0.531813335997488,1500000.0
LL0000371,2013-05-10,22437.524577,0.4006116138978502,1570000.0
LL0001336,2014-10-23,43932.64651199999,0.6453934772675348,1596000.0
LL0000992,2012-06-24,30906.345119999998,0.5379425987924571,1550000.0
LL0000761,2014-09-12,46359.976839,0.6291888542233163,1590000.0
LL0000827,2013-10-07,44095.7450664,0.59457309047169,1632000.0
LL0000979,2018-08-09,57285.7144524,0.7762319278143799,1540000.0
LL0001477,2014-03-23,41687.9366177,0.5491628358636493,1460000.0
LL0001209,2014-03-24,41617.81441979999,0.5495183591623937,1460000.0
LL0001198,2018-05-22,69572.3137412,0.8557157982182245,1656000.0
LL0000604,2016-07-03,39397.3521876,0.7387890128164692,1560000.0
LL0001518,2018-03-12,68303.721186,0.8770691049913941,1710000.0
LL0001371,2019-03-15,69188.1442284,0.9480413921726156,1728000.0
LL0000431,2014-08-17,41814.7775826,0.6094927359871424,1524000.0
LL0000283,2018-08-10,68014.2184664,0.8741290189210141,1656000.0
LL0000652,2013-05-16,34985.0584584,0.5794183854570518,1560000.0
LL0001023,2013-05-25,36049.0043936,0.5740209812708261,1560000.0
LL0001091,2013-12-15,46431.811055,0.5957752528154447,1630000.0
LL0000770,2016-10-02,41632.2673615,0.7496467256942448,1560000.0
LL0001041,2018-07-15,61961.9577912,0.8057127047646466,1530000.0
LL0001308,2015-10-21,44913.778473000006,0.7108935882302134,1600000.0
LL0000970,2012-07-22,29509.677457600003,0.550490665053717,1540000.0
LL0001499,2013-01-03,19215.9325212,0.34392664630984615,1428000.0
LL0000329,2017-08-14,52158.466023400004,0.7873684932296169,1572000.0
LL0000740,2012-05-18,31733.3565348,0.5528419260027663,1596000.0
LL0001543,2012-02-03,16933.5704348,0.29874779324858025,1530000.0
LL0001643,2014-04-25,32275.556703000002,0.4679478328575136,1630000.0
LL0001296,2013-03-22,34724.7009144,0.5676896008766871,1550000.0
LL0000228,2015-12-25,37224.1300976,0.6052602515287874,1600000.0
LL0000461,2014-07-05,47164.4548128,0.6409249898978238,1632000.0
LL0000301,2014-06-28,42466.0205828,0.592982440123653,1510000.0
LL0001388,2017-10-13,51309.1271854,0.7659489973995954,1510000.0
LL0001116,2018-05-14,70554.2165306,0.8870448131340868,1700000.0
LL0001043,2015-09-07,47022.6798944,0.7295820805737918,1650000.0
LL0001121,2013-07-06,25773.0198504,0.37008259184263814,1490000.0
LL0000086,2018-06-14,70078.6376956,0.893515373488399,1700000.0
LL0000314,2019-08-09,56403.0041438,0.9782744304530323,1720000.0
LL0001199,2015-10-24,41764.9814057,0.6557481204749492,1470000.0
LL0000976,2014-10-28,41651.3574802,0.6196001797570381,1510000.0
LL0001373,2017-01-25,42260.492568,0.6435550346668214,1490000.0
LL0000576,2019-05-04,65957.0588522,0.9255767318971023,1650000.0
LL0000213,2017-04-07,52300.188449999994,0.7638274368440943,1550000.0
LL0001156,2014-01-23,45564.5615372,0.6042597631586604,1610000.0
LL0001514,2013-01-01,33756.843472199995,0.5817408836884387,1590000.0
LL0000394,2014-02-08,40250.564628600005,0.5438270544057288,1430000.0
LL0001202,2015-10-05,42972.785954,0.6821503100526944,1520000.0
LL0000240,2017-06-16,51986.818875,0.8076641731480672,1610000.0
LL0000386,2014-03-26,40555.8236684,0.5486861340251261,1430000.0
LL0000666,2014-11-01,40137.022325399994,0.5928687024236591,1440000.0
LL0001612,2014-04-26,45758.690118000006,0.62412656085891,1610000.0
LL0000305,2017-08-10,51165.271227200006,0.7865281671237673,1550000.0
LL0000405,2014-11-25,43047.1004176,0.6496239792195664,1560000.0
LL0000209,2019-07-08,56462.946182399995,0.9036273637504743,1584000.0
